wv_cr_post..empire....
-0.0832721166795607
0.12297117828088
-0.391992653556912
-0.451223154678931
-0.104281060363666
-0.466688280325183
-0.087826136710399
-0.264866472776378
0.563340589270373
-0.373792338252769
-0.407187522743337
-0.0393084277948519
0.180875704315653
-0.169815774537943
0.448012117212897
0.144087145003334
-0.234236760352665
-0.2024473636692
-0.101574163820825
-0.0675097979131501
-0.199226337941012
-0.272836838335847
0.652447826733104
0.123055201788192
-0.0360360251019371
0.271476046829129
0.258457764210143
0.0078524482209235
0.539720832761708
-0.233043946269152
-0.282285917539677
-0.298438639132129
-0.820052851250562
-0.14225657712622
-0.166241320912425
-0.416794138592329
0.0954723842740068
-0.0109332688178443
0.0446639215160345
0.327094742101208
0.0489895081498637
-0.0856719226668698
0.179653205623185
-0.365748170339445
-0.178161212540595
0.0253430391387297
-0.01696946951884
0.0163949957068756
0.41887330287516
0.0137427177417886
-0.0392590882995887
0.143732338602896
1.00722163291774
-0.0498984584574143
0.228914788986714
-0.391423728517795
0.346266185610518
-0.0239490677967461
0.411941926528904
-0.71006068600186
-0.142312712668144
0.369537626060384
0.188566646348952
-0.191768485039168
0.184687690329783
-0.489309279585214
-0.305034541378646
-0.149516240530793
-0.116968757586607
-0.612640925750774
-0.146290248970074
-0.493324584213534
-0.0829341315845209
0.869338032145382
0.0446075856833071
-0.111596992500747
-0.544846002586499
0.0983712536292501
0.672546725879921
-0.128355851395701
-0.0943993783326456
-0.0642911216695658
-0.0295243208461733
-0.0231235881747549
-0.580995811713495
0.551379885694599
0.207222617008469
-0.251671843782373
-0.0438181375510846
-0.372804348626708
0.243281250000773
-0.118736330225782
0.279895762141158
-0.205375255988929
0.131116494829788
-0.046479255355408
-0.383405043659654
0.38971398043201
-0.0127713793630522
-0.10603179681861
-0.147349474970623
0.44583414379838
-0.537068054365583
0.298007073086662
0.0881537012024023
-0.0362456251802423
-0.317650070806704
0.0454106344357597
-0.237650476169684
0.453548525035553
-0.131695539380167
-0.229429792166095
0.0383483381925214
0.0838409030987229
0.219447803689379
-0.291192316335899
-0.0887229880089604
-0.61474011124014
-0.359538810205024
-0.238714527736801
-0.244875949912649
-0.107757274813657
-0.714609422092932
-0.195495738157476
0.0384694606904618
-0.130447638831192
-0.332331451121672
-0.0463719937114256
0.513500791985906
-0.14252035677332
0.114302617009252
-0.574334370352552
0.532714976783123
-0.111701276038923
-0.40717092291075
0.0310874422279662
0.506971031694346
-0.0210974281561489
0.478685973991035
-0.359484068483989
-0.0191241043684854
-0.418853821444043
0.265580438687941
-0.677226823934291
0.19981274211401
-0.203255084161846
-0.161327718262866
-0.642878049130594
0.270740008833601
0.105381759603159
0.257712365179392
-0.245734399965983
0.473787945692642
0.586177444912306
-0.264746784065616
-0.514727348235066
-0.401327763212979
0.307546930555656
-0.218719382251504
0.00883178636522747
-0.123564609295408
-0.0755691980307514
-0.687229615000352
-0.353542368243798
0.625722360045622
-0.373560314797699
-0.439076489046513
-0.620714635079189
0.0637861162062954
0.251547223379337
-0.535864206935643
-0.118759761702306
0.42067627570698
-0.0645851760888526
0.164618481156357
-0.183014409231921
-0.242302882825748
-0.382034997609329
-0.0492366371468775
-0.0894588739966405
-0.143202997109224
0.145471513190597
0.243167085982642
-0.120716296414243
0.222485979835908
0.412270851978792
-0.012657084320026
0.218380234559376
-0.343929717741493
0.21135653535659
-0.0457057289402133
0.033676505856385
0.650444855696773
0.0377702028227785
-0.429319509249471
-0.10220917395251
-0.286754149237853
-0.113847608869604
-0.0234927241999091
-0.0969154696038092
0.111407566689359
0.0136574871336161
-0.235484425082742
0.137874713382489
-0.0658278737266527
-0.192461765788524
0.301118684409829
0.229588097116581
-0.521427228419506
0.414909466519538
0.105456062353639
-0.137542791219675
-0.655285946867229
-0.0883538439859617
0.213862074753447
0.341214494414247
-0.233269861469884
0.153579834703632
-0.754131873379295
-0.755365366916569
0.132668449997505
0.0161656096469457
-0.43288351644412
-0.148776272111735
0.242166934287991
-0.0413420920453289
-0.0419963189465557
0.635620843373869
0.456850561790103
0.671996218677693
0.203836316256662
0.408553518991213
-0.425547271535034
0.376993040550978
-0.428518117560734
-0.387187568799141
0.182334558232893
-0.140756237646232
-0.118352857141229
0.0605669962172612
0.0568797400513766
0.0531766898902371
0.480898117545284
-0.764721554629067
0.376229188303096
0.152497755565134
-0.423099120504199
0.0826768621336155
0.0686309175500571
-0.321041974000126
-0.445844760740429
0.177334648313479
-0.072731077315521
-0.480890737863762
-0.333760099019647
0.0229938942654315
-0.160826582968025
-0.0900252990699485
0.00921129027423325
-0.283564633405176
-0.832580366188601
-0.27984651616437
0.388925332111133
0.39934505437187
-0.418938851218804
0.0320986191178217
0.256418941907081
-0.134665194165521
-0.0846724531625849
-0.0811466554145961
0.456403195662918
0.0282201270339594
0.0618293742103403
-0.539732694244543
0.26699165135032
-0.297658510239021
0.599177957083393
0.25194510211136
-0.247214605082993
-0.17484137643826
-0.193018944781451
-0.250067075941434
-0.126856572653514
0.0746759399807536
-0.38164891112081
-0.555828361352769
0.0140957303880746
-0.175093569696076
0.0170713361607548
-0.32613832740323
-0.013398164674658
0.184719319636136
0.26597817208377
0.336775722375896
-0.537886782688119
-0.489366776598936
0.0854201529782708
0.0184830696298417
0.301086205551543
0.276637810545029
